X0,X1,y
-3.16670726265,0.310952571006,0.0
-4.64456744542,0.819967909636,0.0
-8.40387718756,-4.55445763128,1.0
2.40318159546,0.194660590304,0.0
1.11509359295,1.08031241366,0.0
-5.49667793429,-0.0658459437416,0.0
-4.85105017344,1.21337128482,0.0
-4.27869513574,1.29435251291,0.0
-5.36832642415,-0.629023975754,0.0
1.89265883392,2.23854540114,0.0
-3.84770394401,-0.975201067126,0.0
-8.5717576177,-4.10354394441,1.0
2.36319469912,-1.07031490017,0.0
-4.13999493218,0.380623658528,0.0
-9.47339575614,-6.61209141647,1.0
1.21892153384,-0.0138684714511,0.0
-4.1784720751,-1.76806305856,0.0
-3.62269236885,-0.969193979341,0.0
2.47077015424,-0.371626353202,0.0
-9.13383867265,-5.14970278146,1.0
3.47323778504,-0.0058630093661,0.0
2.64974432621,-0.0606119849326,0.0
-8.71693851742,-5.10167199991,1.0
2.67000612983,-0.354921801774,0.0
-8.38476217161,-5.70028638165,1.0
3.32907457142,-0.209178596277,0.0
2.57757261985,0.182526130925,0.0
1.52466102195,-0.966172393012,0.0
1.30277252232,-0.776904843748,0.0
1.60101377648,0.6566322744,0.0
-10.7669586888,-4.06086842684,1.0
-8.50973656308,-5.54822200611,1.0
-3.07287245217,0.952161645896,0.0
-9.27536209352,-7.83167653215,1.0
-8.54813623122,-4.80053721626,1.0
-5.30996951931,0.554159014325,0.0
-9.88722799584,-3.70388985236,1.0
-7.31258293566,-3.98655995661,1.0
-3.83718514854,-0.92369340859,0.0
2.30668940524,1.22910892459,0.0
-3.66714702399,-0.0820825483525,0.0
1.806713254,0.217372067091,0.0
-8.45610839901,-5.29489291423,1.0
-4.07128631677,0.514712490286,0.0
-5.02865781463,-0.476547885918,0.0
-4.98220605151,0.16499566139,0.0
-7.80336672022,-0.636160794723,1.0
-9.35032028091,-6.14099145355,1.0
1.39401588286,0.797214259843,0.0
-3.75701802248,-0.664481413641,0.0
-5.98604509008,0.405380843926,0.0
-5.87361499167,0.143740061289,0.0
-7.84810621174,-6.09251790586,1.0
-6.17716454751,0.987925926812,0.0
-2.87736000043,0.676605584385,0.0
-3.08641184678,-0.772943836859,0.0
2.49963637502,-0.114037441336,0.0
-4.11976276031,0.278281159501,0.0
-8.17417126449,-5.08617456724,1.0
-3.30524593679,1.42933154307,0.0
2.03314397026,-0.216888539501,0.0
-8.33696091798,-5.96043566137,1.0
1.44104833775,-0.955730704638,0.0
-4.72811666992,0.522979451298,0.0
-10.4116368023,-6.05236638126,1.0
1.41364062616,0.257293327966,0.0
-8.02594959418,-4.10844803566,1.0
1.79566114672,-0.516336891283,0.0
-7.09699830154,0.205051705695,0.0
-8.39351314713,-6.0996272762,1.0
-7.93429120562,-5.19239892309,1.0
1.16816925136,1.93303227255,0.0
-5.41853216925,0.556335796929,0.0
-8.59343240511,-5.480609502,1.0
-10.857146707,-5.99525686055,1.0
-3.79533502453,0.766218165982,0.0
3.10362984838,0.529198170425,0.0
1.28476676896,1.07201161524,0.0
-5.65286668432,-0.642044877839,0.0
-9.34305076183,-5.25349023101,1.0
2.1811635777,1.67424687401,0.0
-5.11381283006,0.726296995257,0.0
-4.94192096012,1.57857671372,0.0
-5.65215118818,0.232101764176,0.0
-7.741933136,-4.7842609334,1.0
-5.34968946334,-1.77258315617,0.0
1.67427657562,0.921082271267,0.0
1.82658044616,-0.224610068168,0.0
-8.92083946829,-6.96628503316,1.0
2.11484346909,0.399436479236,0.0
1.21533010698,1.04184470233,0.0
-2.96397973989,-0.0630983761898,0.0
1.77628565819,0.350573784952,0.0
-8.77111728712,-4.83848869304,1.0
1.68668701674,0.918637291271,0.0
1.73325735505,-2.3470075537,0.0
-5.45001989436,-1.10145924552,0.0
-4.07976875813,1.51105634773,0.0
0.00494179023636,-0.32582867358,0.0
-4.65556483846,-0.687067453344,0.0
-3.22523475697,0.0535164371161,0.0
-4.14594833118,-1.26896016563,0.0
-9.19399947863,-6.62115764316,1.0
-8.19110076886,-5.85989014728,1.0
2.10285902239,0.516259388507,0.0
-4.9681021908,1.09611523879,0.0
2.19374789646,1.17293679331,0.0
-3.60553668708,0.456429743978,0.0
-3.97557272284,-0.889075199688,0.0
-9.65362225255,-6.12507245933,1.0
-9.19419436896,-5.89227196716,1.0
3.4291372059,1.90670458039,0.0
1.72265662583,0.361332937273,0.0
-9.99568368593,-5.95573323391,1.0
-4.30465571044,1.51514074833,0.0
1.64494880224,0.511528148679,0.0
-9.79755455884,-6.6078450861,1.0
-10.262683901,-7.1992854597,1.0
-8.53447433862,-4.76741427632,1.0
-9.1998848096,-6.28821410714,1.0
-8.74932949661,-6.66339345999,1.0
-9.65768679736,-7.54334833797,1.0
-7.93906991735,-6.26664948805,1.0
-4.33766659587,-0.110503877016,0.0
0.886723453235,-0.938270880577,0.0
-5.30585540944,-0.404573756983,0.0
-8.03026507213,-5.4939597434,1.0
-3.97344275986,-0.213463134127,0.0
-8.05808205757,-6.96587999385,1.0
2.31912987078,1.69816808875,0.0
-7.81595650827,-5.80225832197,1.0
1.317680283,0.0678860481072,0.0
-8.99925240369,-7.20067024991,1.0
-6.88594698643,-5.72429773021,1.0
-3.38794537837,0.553173380538,0.0
-3.98856144821,-1.15793787474,0.0
-9.39436219382,-5.77436518319,1.0
1.30960581535,1.19464349477,0.0
-9.87697819948,-6.82851017232,1.0
2.29636364733,0.253180723165,0.0
3.20316756954,1.14276204813,0.0
-5.38122313481,-0.634188520644,0.0
-4.28685780296,-0.130362460111,0.0
-10.2117125373,-5.19510809895,1.0
-7.38208965213,-5.63410664595,1.0
-6.02075815459,-0.58607757684,0.0
-10.4962806256,-6.49184706917,1.0
-9.05804783969,-5.90633400684,1.0
-7.58567966287,-5.34131162631,1.0
-4.05279768726,1.96371605019,0.0
-4.57383461089,0.324502994712,0.0
0.297202427265,0.155856637082,0.0
-5.15671142036,-0.720664640977,0.0
-3.79638168461,0.197646011851,0.0
-8.02688435106,-6.4238566766,1.0
-7.69319877468,-5.16204407281,1.0
-4.50332458211,-2.58152135525,0.0
-8.1323888493,-5.59318862608,1.0
3.54738802431,1.43909552283,0.0
-4.67155105807,1.2096007944,0.0
-4.36194971079,-0.31890213657,0.0
-9.73941572016,-5.28814011239,1.0
-7.85059801465,-4.76016422397,1.0
-5.46843211923,0.0896616408748,0.0
1.95956908767,1.03936415156,0.0
-7.98777609737,-3.86992736517,1.0
0.662063129226,1.59309694215,0.0
-4.47458016653,0.311026488782,0.0
1.39790978293,0.53261739902,0.0
-5.6966145013,0.986311674096,0.0
-5.06896315268,0.243652165217,0.0
-8.77706655678,-4.57375379416,1.0
-7.52152122337,-6.04594046747,1.0
3.02085903866,1.46338895933,0.0
-10.3012608899,-6.06118221368,1.0
1.91338246065,-0.821169343415,0.0
-3.0967765608,-1.31020341754,0.0
4.10966645659,-1.88226558218,0.0
-7.93356063975,-6.36279599723,1.0
-4.74255200953,1.2488288612,0.0
1.58200912906,-0.0322948725245,0.0
1.62774376323,0.0735902856531,0.0
-8.96391468296,-4.51461285662,1.0
2.01103607745,-0.45256556024,0.0
2.0028427731,-0.330072654061,0.0
1.83386584626,-0.224523997286,0.0
-9.34153235908,-5.49956830504,1.0
-3.76037733049,1.10232955789,0.0
2.89281565574,-0.606471971461,0.0
-8.07730993973,-7.0659252004,1.0
0.568489493201,-0.0503691061224,0.0
1.11808186627,2.01559420953,0.0
-7.74096255824,-6.56411388923,1.0
1.2006688986,-1.53142259768,0.0
-9.70582316107,-4.81551855875,1.0
-8.24672450336,-5.48040256838,1.0
0.576435497578,1.27309270323,0.0
-3.35468715553,0.159276940165,0.0
-9.48565386974,-4.97656553317,1.0
1.13170587273,-0.44179421544,0.0
-9.14207867722,-4.97173212383,1.0
2.62924079607,0.557754127809,0.0
-4.65059774819,-0.78493499547,0.0
-4.14724840227,-0.512187414869,0.0
0.469955069588,-2.6141098867,0.0
0.500628086137,-0.113996971042,0.0
-4.61495599908,-0.856050132307,0.0
-8.80781993479,-6.47034559657,1.0
-9.04639429929,-5.23285120987,1.0
3.63794155232,-0.0116852722053,0.0
-9.55826026585,-4.20713058257,1.0
-8.41501116075,-6.35974592221,1.0
-7.315257853,-5.11158844862,1.0
-8.10344314499,-6.07329816661,1.0
-7.83732265392,-5.02986988952,1.0
-4.76662864224,1.19824494252,0.0
-2.65115471849,-0.691828646985,0.0
-3.98940716767,-2.12213948052,0.0
-3.37003076557,-1.38197349763,0.0
1.09068041941,-0.579030973191,0.0
-4.56926285474,0.285629383166,0.0
-10.3558864303,-6.20504963103,1.0
1.84793825443,-0.165243994777,0.0
3.13173488969,-0.0688804355209,0.0
-8.97648348601,-4.20618507486,1.0
-4.51766506801,0.735057991803,0.0
-4.33625594488,0.612293731883,0.0
-9.15760417923,-5.17106168558,1.0
-9.19152795385,-5.73763572159,1.0
-7.66798467348,-7.10824783666,1.0
-5.54075856675,-0.260176069809,0.0
-4.08684708755,1.03358627445,0.0
0.971689803834,1.09049142862,0.0
-8.36765996262,-3.69571025527,1.0
2.30496315388,0.417572574442,0.0
-9.21760479032,-5.46475932131,1.0
-11.0827866261,-6.76013023072,1.0
-9.1008025429,-5.267445212,1.0
1.6726921612,-0.357732438991,0.0
1.15610879058,0.519502569297,0.0
-3.92365361783,0.570331596031,0.0
0.674413406072,1.44923558402,0.0
-3.34669533468,0.774141637411,0.0
1.32046167125,1.85165690386,0.0
2.25922799888,-0.967804407635,0.0
-10.6741727765,-5.04376223924,1.0
1.20013943343,1.31467292112,0.0
-8.50440649224,-6.69035163921,1.0
2.01736479526,0.018348765744,0.0
1.99642058903,0.188307766978,0.0
2.94378481962,1.87266010484,0.0
0.851743289681,-0.386245557508,0.0
-4.82672664951,-0.390452250642,0.0
-7.06813819277,-7.04235604984,1.0
-3.86670458433,-0.726157244473,0.0
-8.2644615615,-4.6988357165,1.0
-8.24001634231,-5.49910683841,1.0
-5.36011515721,-0.517664984983,0.0
2.7099104319,1.3231844533,0.0
-7.51148381804,-6.00051045795,1.0
-9.81955569494,-4.05532851564,1.0
0.523529807138,-1.30243292342,0.0
4.52684082019,0.902153054381,0.0
0.869299932197,0.156296668773,0.0
-6.03724131353,-0.161170219702,0.0
-5.00226791513,-0.241843937828,0.0
-8.440472334,-5.18709244471,1.0
-7.76170590604,-5.31293946138,1.0
-8.33738246876,-5.00481967757,1.0
-8.18025975973,-8.05058169171,1.0
0.951952864425,-0.0936204227018,0.0
-9.29069818124,-5.68172585764,1.0
-7.93717817506,-4.51445351169,1.0
-10.0544841407,-5.43639285248,1.0
-9.4742927651,-6.41734771473,1.0
-9.86479963424,-5.33317901281,1.0
0.85435039131,1.08881366906,0.0
-9.77231363707,-5.69261780102,1.0
-5.28464307006,2.11307058583,0.0
-4.48232469527,-1.12451545284,0.0
0.686733012039,1.21582578025,0.0
-9.51338803871,-5.5969509141,1.0
1.46158653175,0.553089895623,0.0
2.64631668923,0.554569953905,0.0
-5.83386275579,-0.518687914845,0.0
-11.1003989297,-6.33797940068,1.0
-10.0273174655,-5.82024857497,1.0
0.88959152133,1.67298801088,0.0
0.423421929382,-1.05628627114,0.0
-8.49813841845,-5.44012213192,1.0
1.81909094863,1.25772531601,0.0
1.20369940539,2.28914113412,0.0
-7.54102279455,-5.17355456902,1.0
3.03676397176,-0.287915841809,0.0
1.44465397963,1.15905904525,0.0
-4.96142002177,0.695611117117,0.0
-5.64448111851,0.639833989559,0.0
-4.83004161392,-0.963476813125,0.0
2.56485745024,1.37216132724,0.0
-7.56750975055,-5.61428792129,1.0
-2.98692568357,1.24602991991,0.0
2.91708086618,-0.145975961511,0.0
-9.95877647587,-6.64905880889,1.0
-4.91774891107,0.635990950106,0.0
-10.285342576,-6.54228303001,1.0
-5.76491630914,-0.661805517264,0.0
0.990759421766,2.01918602336,0.0
-9.3947225719,-4.39416545851,1.0
-9.60198273646,-4.61595140588,1.0
-8.76398339068,-4.45540143636,1.0
-2.39918390182,-0.281281269373,0.0
-4.78973457618,1.13944015723,0.0
-8.28952795855,-4.10333001098,1.0
1.51590336211,0.600754707706,0.0
1.24892803213,1.53146505337,0.0
1.9589338782,0.573947480707,0.0
-6.06738546591,0.989664582647,0.0
-8.94624206654,-6.91458240314,1.0
-8.55647910898,-4.79796052281,1.0
-8.58183042632,-7.22256161291,1.0
-4.38604796745,1.15746756827,0.0
-3.52210174824,-0.0686289147241,0.0
2.35764010339,1.09237939916,0.0
-5.6998939602,1.47396502143,0.0
3.31828701699,0.586658953098,0.0
1.51783971258,-0.388913817404,0.0
1.71172740554,-0.943413946521,0.0
-4.64149257034,-1.15077695758,0.0
-8.56483886356,-5.24827719238,1.0
2.89450307046,-0.805337694001,0.0
-8.81127600929,-6.1193182658,1.0
-4.22679567569,-0.976343457274,0.0
-4.25075969322,-0.535281338925,0.0
-0.0820106123346,0.534287327195,0.0
-4.97514133997,-0.281009612056,0.0
1.42743389531,0.827198429897,0.0
-0.201737255784,-0.734323128899,0.0
2.21103180362,0.957575827429,0.0
-5.49624339595,-0.448662064981,0.0
-8.54689292148,-5.79383690142,1.0
-8.80104113925,-6.49128007755,1.0
-3.3041503812,-1.04353948546,0.0
1.6240301317,2.28774684765,0.0
-4.32057576781,1.49350905787,0.0
2.57912443335,-0.731761003626,0.0
-4.13234580105,0.159741167175,0.0
-4.82665190813,1.61719597689,0.0
-8.99944365904,-5.14563565822,1.0
-4.72756846053,-0.0468139759506,0.0
-9.02666243374,-3.94463015607,1.0
-5.81200551066,-0.0569818303726,0.0
3.12995675344,-0.098051363433,0.0
-10.7404905773,-4.84218304706,1.0
-8.91779650394,-4.23733714963,1.0
-9.56777985205,-5.99886781801,1.0
-4.66814563361,0.704568975576,0.0
-10.2492341403,-5.91245382666,1.0
-4.3995590735,-0.224362186836,0.0
-8.17760140393,-5.24790965463,1.0
-9.28104195541,-6.59777476319,1.0
-9.64588225103,-6.27518734286,1.0
2.11663655528,2.10569536274,0.0
2.08090675964,0.802384910129,0.0
-8.22341578192,-5.76973441489,1.0
1.43929840473,2.0204399587,0.0
3.34846120611,-0.931786276537,0.0
0.955832796256,-1.25451620137,0.0
-6.42773953502,-5.17835675561,1.0
-7.48878714618,-6.37956611963,1.0
-7.63554972793,-6.30774222205,1.0
-9.52805868477,-4.39144809592,1.0
1.58945138382,1.49052677173,0.0
-10.0301279778,-5.14098073544,1.0
-4.09869035967,-0.834642659593,0.0
-8.12102210223,-4.30028198021,1.0
1.80005132147,0.652567745361,0.0
-8.0385596606,-6.26722063034,1.0
-3.39878454282,-1.29676664571,0.0
-4.22809210466,-1.34361222138,0.0
-8.62577630466,-4.35871586875,1.0
-9.5222471548,-3.74979444098,1.0
-4.87734280802,-1.27521408433,0.0
2.19598498556,-0.57340271175,0.0
0.360432559847,1.98596638696,0.0
2.89455660223,0.296574403802,0.0
-4.45992463319,-0.935097283269,0.0
-8.18856166245,-6.01165672616,1.0
2.38685013577,-2.4575879708,0.0
0.84039662098,-0.721575038235,0.0
-3.40431038725,-0.464225811361,0.0
-5.9349957104,0.380534365327,0.0
-10.304459358,-4.31779283151,1.0
-3.37659292311,0.411778785339,0.0
3.73714312739,1.29158513,0.0
1.29190065274,1.28103030159,0.0
-5.44664709487,0.0386984034063,0.0
1.30858140016,2.17400105391,0.0
-4.42393760543,2.49266465442,0.0
1.1999260342,-1.76475922755,0.0
1.88521719367,0.33815932663,0.0
-10.5978783804,-6.69833142778,1.0
1.95752858527,1.36453399169,0.0
-4.61423743079,0.962632678909,0.0
1.93450084479,0.925949265199,0.0
-2.16452829491,-0.983634087078,0.0
2.09758826454,0.772375935179,0.0
-6.2529380325,-0.2334623677,0.0
2.79159453696,1.16558822605,0.0
-3.04430284529,2.54685184299,0.0
-6.72449849536,-6.25524285485,1.0
-7.36888086515,-4.2788595255,1.0
0.795083623381,-0.278176248095,0.0
-7.28677574331,-5.17754161353,1.0
-7.73525723217,-5.74737512042,1.0
-9.94050398918,-4.95958881074,1.0
1.8356991027,-0.0037910170911,0.0
-2.04530404883,-0.193692100123,0.0
-4.32375856767,1.64242752634,0.0
0.87921197566,1.77799157553,0.0
1.80466495608,1.05557523203,0.0
-9.29250555464,-5.64000809827,1.0
-8.3493185239,-5.44082317514,1.0
-5.54101354631,-1.01672069936,0.0
3.83541496499,0.548451286796,0.0
-4.30262333186,0.598033476884,0.0
-4.82166105298,-0.520786035956,0.0
-9.70944183081,-6.13208205083,1.0
-4.91635917133,0.231034295645,0.0
-10.2701698033,-5.19985119733,1.0
-6.19153026641,0.628539891015,0.0
-8.47144642581,-6.87425099315,1.0
2.55708186292,1.4549683604,0.0
3.05601386712,1.27820167661,0.0
3.78844878939,1.79465030469,0.0
-5.64068794671,-0.470129380121,0.0
-11.0055100406,-5.76446429092,1.0
2.05951014917,-0.0950798526058,0.0
-8.93761189643,-5.00526430443,1.0
1.52812031708,1.34483324298,0.0
-4.61191436625,0.746826969711,0.0
-5.02819922924,1.4852525853,0.0
-9.53811634245,-4.96485352609,1.0
-6.15226753345,-0.62148495656,0.0
-5.38085650817,0.832158523347,0.0
2.94611618636,0.52712147922,0.0
-9.1695828604,-3.93299831793,1.0
-7.96355597516,-5.46700746797,1.0
1.36768805183,1.81633602213,0.0
-11.5147359047,-6.69492441594,1.0
-4.93907810347,0.350703981973,0.0
-8.68106513335,-6.19074065641,1.0
-2.04383267284,1.60191367986,0.0
-7.1943630243,-4.14105555299,1.0
-4.5277642464,1.13539755582,0.0
2.43213250758,0.573326531157,0.0
-8.19958555254,-6.26402609605,1.0
-8.58639565964,-6.07263111143,1.0
-4.4028552965,-0.041569627536,0.0
-4.76634120584,-0.851431390325,0.0
-9.35245256692,-4.53478771618,1.0
2.11160635604,0.157149782298,0.0
-8.34970911954,-4.78908321494,1.0
-4.35047426308,0.00936204166955,0.0
1.64563928444,1.41769033845,0.0
-4.3269203442,1.14855879475,0.0
-7.36171897555,-4.78882735183,1.0
1.40031732011,-1.15117486191,0.0
-4.87314629841,-1.27646123999,0.0
-8.27559307085,-5.8528106003,1.0
2.63884628763,-0.579023798331,0.0
-7.50178277087,-4.70610783876,1.0
-3.3490023136,0.0976188925227,0.0
0.455198259876,0.404832962837,0.0
0.42760485834,-0.256687201018,0.0
3.92629698566,0.125635457501,0.0
1.09984330524,-0.376289014283,0.0
0.964082322363,0.546382990039,0.0
-7.65458648678,-5.68410887111,1.0
1.8266537345,0.491152478927,0.0
-8.72347796393,-5.92499284399,1.0
-0.376345042422,1.16546535706,0.0
-8.63833480457,-6.0994036999,1.0
3.31106739878,-1.49312672886,0.0
-4.60342534714,-0.907172181484,0.0
-5.95736153781,0.576731579718,0.0
2.67487475783,-0.923334620179,0.0
2.56038393434,0.224065284239,0.0
-6.40187073401,-1.34420780532,1.0
-6.26228222859,-0.255282037049,0.0
-10.7475692722,-5.12549569326,1.0
0.599278873511,0.0319083000326,0.0
-5.5894080775,0.311766932975,0.0
-11.216613939,-4.33257789326,1.0
-8.16078948927,-4.11894252426,1.0
-6.16043179207,-4.07376414118,1.0
-8.79856779279,-7.14856001579,1.0
-8.96781334601,-5.50034531112,1.0
0.943052669561,1.17236575531,0.0
-6.52473678425,-0.45912175929,0.0
-5.11128447474,-0.123892065625,0.0
4.10828435495,0.0329937669339,0.0
-3.73269790162,-2.15990195048,0.0
2.41726255268,-0.556364662106,0.0
-8.00403160782,-4.53681603746,1.0
-4.59965745672,-0.134303269735,0.0
-3.74900077514,-1.13258081629,0.0
-0.873316879899,-0.105686752412,0.0
-4.11144711739,-0.510380498179,0.0
-5.53952692412,1.51129710694,0.0
-4.44478938109,-0.955968211091,0.0
-3.68345806707,-1.19205673223,0.0
-7.60401267252,-7.4266859002,1.0
-5.35238795699,1.2984598858,0.0
-4.32898204328,-0.693487874108,0.0
3.08962788371,1.36379285667,0.0
-11.5956963745,-4.79504744587,1.0
3.56022817506,1.40546395879,0.0
-8.86296262259,-6.25389768029,1.0
1.44084138001,-0.0423449488152,0.0
-4.22744713615,1.06042947644,0.0
-9.80130865635,-6.30637076442,1.0
-8.93967251951,-5.38082450417,1.0
-6.21786374371,-0.268635341169,0.0
-4.75005845278,0.542043381714,0.0
-10.6817592114,-5.72627690368,1.0
-0.191314705993,0.748699496646,0.0
1.68052139416,-1.01999975751,0.0
2.10864896614,-0.0627274322572,0.0
-8.1028558933,-5.55167551339,1.0
-4.18635742861,-1.1438411111,0.0
-10.8277857352,-4.42245484872,1.0
3.09194553883,0.608048440516,0.0
-5.52975069277,1.28402380806,0.0
-8.24630415148,-6.37148428197,1.0
-9.21699420082,-4.59712177328,1.0
-4.38879846984,0.771315476324,0.0
-6.28699519102,-0.633819663267,0.0
-3.74885693778,-1.9303541192,0.0
-4.07198551815,0.49302716992,0.0
-4.50497292952,0.389995135982,0.0
0.970902548393,-1.06713259218,0.0
-6.68873895779,1.63255431522,0.0
3.43733219298,-0.1849622531,0.0
-5.85588259131,-0.322021787729,0.0
-5.46571324689,0.468024413565,0.0
-11.0115219349,-5.33732856111,1.0
-4.16783208887,-0.754743687951,0.0
1.06666533229,-0.0230304854313,0.0
-5.6622143745,1.90447553771,0.0
2.0888359825,0.234300141257,0.0
0.839694403823,0.226755815138,0.0
-8.18235128916,-5.28589328614,1.0
1.1757075311,1.93599606937,0.0
-7.37709225817,-6.49024230187,1.0
-6.31020905971,0.400214393022,0.0
-6.92178127311,-6.15892134502,1.0
3.84590817631,0.898793366548,0.0
2.0981606884,0.663736128501,0.0
-7.84157847064,-6.33270792378,1.0
-3.70228887362,-0.217638631677,0.0
3.14888789625,1.43864930166,0.0
-9.86795986175,-4.72101180573,1.0
-10.5108633333,-5.38045617099,1.0
-8.47589482913,-5.48448602281,1.0
-4.72546184318,0.238620020331,0.0
-9.55379524029,-4.90051138605,1.0
2.28927495831,2.29929534792,0.0
-4.42545038704,0.644586205575,0.0
2.27901684939,0.999383931168,0.0
-9.30570781285,-5.05385402996,1.0
1.95050407348,0.306271489313,0.0
-10.1502575373,-4.16585822576,1.0
-9.07413191644,-5.33741205265,1.0
-7.89988386056,-6.23237381187,1.0
-8.89300798189,-4.15620815843,1.0
-4.91419004169,-1.64284938764,0.0
0.832339386887,0.594791060147,0.0
-9.61292909227,-5.9173058565,1.0
-6.40022512377,-0.484281108903,0.0
-4.14852365326,-0.900863969296,0.0
-7.942822873,-5.77222111001,1.0
1.85644084912,0.929513403734,0.0
-8.41592534441,-4.07048486357,1.0
1.79224905832,1.24985423574,0.0
-4.76675880304,0.357430772167,0.0
-5.55421145036,-0.426898152887,0.0
-4.78038153056,0.604710783243,0.0
2.65070962007,0.361075163207,0.0
-3.80990400912,1.80772340906,0.0
